vacancy_name,vacancy_reference,employer,employer_reference,location,service,min_salary,max_salary,vacancy_currency
Системный аналитик в команду реализации чат-бота,https://yaroslavl.hh.ru/vacancy/46389811?from=vacancy_search_list&query=data%20scientist,Банк Хоум Кредит,https://hh.ru/employer/1496,Москва,HeadHunter,,,
"Аналитик данных, задачи по технологической оптимизации",https://yaroslavl.hh.ru/vacancy/46351176?from=vacancy_search_list&query=data%20scientist,Сибур,https://hh.ru/employer/3809?dpt=sbr-3809-sibb,"Москва, Профсоюзная",HeadHunter,,,
Портфельный риск-менеджер,https://yaroslavl.hh.ru/vacancy/46419118?from=vacancy_search_list&query=data%20scientist,Ак Барс Банк,https://hh.ru/employer/47939,Казань,HeadHunter,,,
Product owner,https://yaroslavl.hh.ru/vacancy/46387434?from=vacancy_search_list&query=data%20scientist,Сбер. IT,https://hh.ru/employer/3529?dpt=3529-3529-it,"Москва, Кутузовская",HeadHunter,,,
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/43662555?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Сочи,HeadHunter,,,
Руководитель проектов (CJE SmartApp),https://yaroslavl.hh.ru/vacancy/46405049?from=vacancy_search_list&query=data%20scientist,Сбер для экспертов,https://hh.ru/employer/3529?dpt=3529-3529-prof,Москва,HeadHunter,,,
Product Manager at Grintern (California-based company),https://yaroslavl.hh.ru/vacancy/46411061?from=vacancy_search_list&query=data%20scientist,ООО Гринтернру,https://hh.ru/employer/5146329,Москва,HeadHunter,,,
Бизнес-аналитик (отчетность DWH),https://yaroslavl.hh.ru/vacancy/41452124?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Ростов-на-Дону,HeadHunter,,,
Field Application Scientist/Field Service Engineer,https://yaroslavl.hh.ru/vacancy/46343145?from=vacancy_search_list&query=data%20scientist,BARONA,https://hh.ru/employer/114054,Москва,HeadHunter,,,
Директор по данным - начальник центра аналитических решений,https://yaroslavl.hh.ru/vacancy/45644878?from=vacancy_search_list&query=data%20scientist,"ЗАО МТБанк, BACK-OFFICE",https://hh.ru/employer/777735?dpt=777735-777735-back,Минск,HeadHunter,,,
QA Engineer,https://yaroslavl.hh.ru/vacancy/46349628?from=vacancy_search_list&query=data%20scientist,Diamond Personnel R&C,https://hh.ru/employer/37623,Москва,HeadHunter,,,
Machine Learning Developer (remote),https://yaroslavl.hh.ru/vacancy/46310711?from=vacancy_search_list&query=data%20scientist,ООО ClearScale,https://hh.ru/employer/1574063,Москва,HeadHunter,4500.0,,USD
HR Business Partner/IT рекрутер,https://yaroslavl.hh.ru/vacancy/45950133?from=vacancy_search_list&query=data%20scientist,НСК,https://hh.ru/employer/1904,Москва,HeadHunter,,,
Senior Backend Software Engineer /Python/,https://yaroslavl.hh.ru/vacancy/46302040?from=vacancy_search_list&query=data%20scientist,InData Labs / ИнДата Лабс,https://hh.ru/employer/727705,Минск,HeadHunter,,,
Старший аналитик (группа интеграции),https://yaroslavl.hh.ru/vacancy/46304825?from=vacancy_search_list&query=data%20scientist,АШАН Ритейл Россия,https://hh.ru/employer/54979,Москва,HeadHunter,,,
Business/System Analyst,https://yaroslavl.hh.ru/vacancy/43147462?from=vacancy_search_list&query=data%20scientist,Grid Dynamics,https://hh.ru/employer/802184,Саратов,HeadHunter,,,
"Middle/Senior Python разработчик (FastAPI, уудаленно)",https://yaroslavl.hh.ru/vacancy/45557217?from=vacancy_search_list&query=data%20scientist,Cellar door,https://hh.ru/employer/4420523,Санкт-Петербург,HeadHunter,,250000.0,руб.
Senior python developer (SPACE),https://yaroslavl.hh.ru/vacancy/46272491?from=vacancy_search_list&query=data%20scientist,Deutsche Telekom IT Solutions (ex.T-Systems),https://hh.ru/employer/25,Москва,HeadHunter,,,
Senior python developer (SPACE),https://yaroslavl.hh.ru/vacancy/46272490?from=vacancy_search_list&query=data%20scientist,Deutsche Telekom IT Solutions (ex.T-Systems),https://hh.ru/employer/25,Санкт-Петербург,HeadHunter,,,
Системный аналитик в команду продукта FastTrack,https://yaroslavl.hh.ru/vacancy/46278066?from=vacancy_search_list&query=data%20scientist,Сбер для экспертов,https://hh.ru/employer/3529?dpt=3529-3529-prof,Москва,HeadHunter,,,
Аналитик по монетизации (Юла),https://yaroslavl.hh.ru/vacancy/46272306?from=vacancy_search_list&query=data%20scientist,"Mail.ru Group, Другое",https://hh.ru/employer/15478?dpt=mailru-15478-other,"Москва, Аэропорт",HeadHunter,,,
"Front-end разработчик (React, TypeScript)",https://yaroslavl.hh.ru/vacancy/46333100?from=vacancy_search_list&query=data%20scientist,Somin,https://hh.ru/employer/4740646,Санкт-Петербург,HeadHunter,150000.0,,руб.
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/46224348?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Ижевск,HeadHunter,,,
Camunda BPM developer,https://yaroslavl.hh.ru/vacancy/46304252?from=vacancy_search_list&query=data%20scientist,Deutsche Telekom IT Solutions (ex.T-Systems),https://hh.ru/employer/25,Москва,HeadHunter,,,
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/46224367?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Краснодар,HeadHunter,,,
Camunda BPM developer,https://yaroslavl.hh.ru/vacancy/46304251?from=vacancy_search_list&query=data%20scientist,Deutsche Telekom IT Solutions (ex.T-Systems),https://hh.ru/employer/25,Санкт-Петербург,HeadHunter,,,
Руководитель группы ML-инженеров,https://yaroslavl.hh.ru/vacancy/46302640?from=vacancy_search_list&query=data%20scientist,Неофлекс,https://hh.ru/employer/22494,Санкт-Петербург,HeadHunter,,,
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/46224226?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Пермь,HeadHunter,,,
Программист Python (Middle),https://yaroslavl.hh.ru/vacancy/42587352?from=vacancy_search_list&query=data%20scientist,ООО РАБЛЗ,https://hh.ru/employer/2223982,Москва,HeadHunter,,250000.0,руб.
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/45136528?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Иннополис,HeadHunter,,,
Аналитик BI (отчетность DWH),https://yaroslavl.hh.ru/vacancy/44310209?from=vacancy_search_list&query=data%20scientist,Тинькофф,https://hh.ru/employer/78638,Санкт-Петербург,HeadHunter,,,
"Senior Developer (Java, Bioinformatics)",https://yaroslavl.hh.ru/vacancy/46248016?from=vacancy_search_list&query=data%20scientist,Дженстек,https://hh.ru/employer/1128487,"Санкт-Петербург, Адмиралтейская и еще 2 ",HeadHunter,290000.0,,руб.
Junior Analytics Consultant,https://yaroslavl.hh.ru/vacancy/46153165?from=vacancy_search_list&query=data%20scientist,NielsenIQ,https://hh.ru/employer/257,Москва,HeadHunter,,,
Аналитик по противодействию мошенничеству,https://yaroslavl.hh.ru/vacancy/46223162?from=vacancy_search_list&query=data%20scientist,Отличные наличные,https://hh.ru/employer/1076236,"Новосибирск, Гагаринская",HeadHunter,,,
Руководитель проекта,https://yaroslavl.hh.ru/vacancy/46299638?from=vacancy_search_list&query=data%20scientist,Marksman,https://hh.ru/employer/9797,Москва,HeadHunter,,,
Senior Client Consultant,https://yaroslavl.hh.ru/vacancy/46192345?from=vacancy_search_list&query=data%20scientist,NielsenIQ,https://hh.ru/employer/257,Москва,HeadHunter,,,
Junior Java Engineer,https://yaroslavl.hh.ru/vacancy/46166061?from=vacancy_search_list&query=data%20scientist,Quantori,https://hh.ru/employer/3343960,Воронеж,HeadHunter,,,
Ведущий инженер больших данных (Lead Data),https://yaroslavl.hh.ru/vacancy/46127550?from=vacancy_search_list&query=data%20scientist,АО Северсталь. Управляющая компания,https://hh.ru/employer/6041?dpt=severstal-6041-MAIN,Москва,HeadHunter,,,
Специалист по подбору персонала / IT рекрутер,https://yaroslavl.hh.ru/vacancy/43680435?from=vacancy_search_list&query=data%20scientist,КОМПЛИТ,https://hh.ru/employer/1587,"Санкт-Петербург, Старая Деревня",HeadHunter,,,
Senior Java Developer,https://yaroslavl.hh.ru/vacancy/46096259?from=vacancy_search_list&query=data%20scientist,Exadel,https://hh.ru/employer/747381,Минск,HeadHunter,,,
Senior Java Developer,https://yaroslavl.hh.ru/vacancy/46096260?from=vacancy_search_list&query=data%20scientist,Exadel,https://hh.ru/employer/747381,Киев,HeadHunter,,,
Администратор Hadoop / DevOps,https://yaroslavl.hh.ru/vacancy/45412612?from=vacancy_search_list&query=data%20scientist,UniCredit Bank,https://hh.ru/employer/1754,Москва,HeadHunter,,,
Инженер по сопровождению Data Science-платформы,https://russia.superjob.ru/vakansii/inzhener-po-soprovozhdeniyu-data-science-platformy-38018917.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Москва,SuperJob,,,
Специалист Data science,https://russia.superjob.ru/vakansii/specialist-data-science-38420868.html,FITTIN,https://russia.superjob.ru/clients/fittin-4065206.html,Воронеж,SuperJob,80000.0,100000.0,руб.
Data scientist / Специалист по нейросетям,https://russia.superjob.ru/vakansii/data-scientist-38094458.html,МПНН Антракс,https://russia.superjob.ru/clients/mpnn-antraks-3526634.html,Фрязино,SuperJob,70000.0,80000.0,руб.
Инженер в области машинного обучения (Data Scientist),https://russia.superjob.ru/vakansii/inzhener-v-oblasti-mashinnogo-obucheniya-38301975.html,Технопарк «Сколково»,https://russia.superjob.ru/clients/tehnopark-skolkovo-3749932.html,Москва,SuperJob,,,
Ведущий специалист по большим данным / Data Science,https://russia.superjob.ru/vakansii/veduschij-specialist-po-bolshim-dannym-37945586.html,"ЭТМ, компания",https://russia.superjob.ru/clients/etm-173945.html,Санкт-Петербург,SuperJob,,,
Data Scientist,https://russia.superjob.ru/vakansii/data-scientist-38296668.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Екатеринбург,SuperJob,,,
Data Analyst,https://russia.superjob.ru/vakansii/data-analyst-38052013.html,Центр изучения и сетевого мониторинга молодёжной среды,https://russia.superjob.ru/clients/centr-izucheniya-i-setevogo-monitoringa-molodjozhnoj-sredy-4142426.html,Москва,SuperJob,,,
Data Analyst (Отдел аудита информационных технологий),https://russia.superjob.ru/vakansii/data-analyst-38332188.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Екатеринбург,SuperJob,,,
Python разработчик,https://russia.superjob.ru/vakansii/python-razrabotchik-38138818.html,MST Digital Agency,https://russia.superjob.ru/clients/mst-digital-agency-519815.html,Ульяновск,SuperJob,,,
SRE engineer,https://russia.superjob.ru/vakansii/sre-engineer-38073035.html,Семенова Екатерина Сергеевна,https://russia.superjob.ru/clients/jaxel-3996844.html,Санкт-Петербург,SuperJob,,,
Менеджер продукта,https://russia.superjob.ru/vakansii/menedzher-produkta-36566553.html,SuperJob,https://russia.superjob.ru/clients/superjob-14449.html,"Москва, Тверская и ещё 2 станции",SuperJob,,,
QA-engineer / WEB-developer,https://russia.superjob.ru/vakansii/qa-engineer-38120817.html,Perfect Systems,https://russia.superjob.ru/clients/perfect-systems-4144490.html,Москва,SuperJob,100000.0,100000.0,руб.
DevOps-инженер,https://russia.superjob.ru/vakansii/devops-inzhener-38226857.html,BrightLab,https://russia.superjob.ru/clients/brightlab-4097789.html,Ростов-на-Дону,SuperJob,,,
Solution architect,https://russia.superjob.ru/vakansii/solution-architect-38280535.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Санкт-Петербург,SuperJob,,,
Системный аналитик (малый и микро бизнес),https://russia.superjob.ru/vakansii/sistemnyj-analitik-38066958.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Москва,SuperJob,,,
Главный инженер по разработке,https://russia.superjob.ru/vakansii/glavnyj-inzhener-po-razrabotke-38165614.html,Сбербанк России,https://russia.superjob.ru/clients/sberbank-rossii-297921.html,Москва,SuperJob,,,
SRE-engineer,https://russia.superjob.ru/vakansii/sre-engineer-38045945.html,Jaxel,https://russia.superjob.ru/clients/jaxel-3996844.html,Санкт-Петербург,SuperJob,,,
Sr. Software Engineer Backend,https://russia.superjob.ru/vakansii/sr-38104801.html,Jaxel,https://russia.superjob.ru/clients/jaxel-3996844.html,Санкт-Петербург,SuperJob,,,
PM/QA-специалист,https://russia.superjob.ru/vakansii/pm-38203758.html,Perfect Systems,https://russia.superjob.ru/clients/perfect-systems-4144490.html,Москва,SuperJob,100000.0,100000.0,руб.
ML-разработчик,https://russia.superjob.ru/vakansii/ml-razrabotchik-38051474.html,Центр изучения и сетевого мониторинга молодёжной среды,https://russia.superjob.ru/clients/centr-izucheniya-i-setevogo-monitoringa-molodjozhnoj-sredy-4142426.html,Москва,SuperJob,,,
